rating,rating_count,cost,name,city,cuisine
3.9,100,300.0,13663,644,479
4.1,500,350.0,27517,63,1277
4.2,20,150.0,7604,63,631
3.9,20,250.0,13468,63,447
4.3,50,150.0,23075,63,562
4.3,20,250.0,26568,63,858
4.3,100,400.0,10465,63,1277
3.7,20,300.0,13230,63,418
4.0,500,200.0,25190,63,843
3.8,50,300.0,19017,63,313
4.3,20,200.0,21401,63,154
3.9,50,150.0,20316,63,1218
4.0,50,300.0,38795,63,464
4.1,100,450.0,18185,63,50
2.8,50,300.0,29505,63,447
4.1,50,250.0,4690,63,1546
3.9,20,150.0,21468,63,475
3.2,20,200.0,31054,63,1218
4.0,100,300.0,29671,63,1558
4.1,20,400.0,12158,63,1158
3.8,20,200.0,5111,63,282
4.0,100,400.0,37246,63,816
4.3,20,300.0,22181,63,787
3.9,20,250.0,17325,63,209
3.6,50,250.0,24176,63,282
4.1,50,200.0,40812,63,800
3.9,20,150.0,30533,63,800
4.6,20,250.0,4290,63,577
3.6,50,300.0,18631,63,800
4.1,100,150.0,21442,63,418
3.8,20,500.0,7849,63,1443
4.3,1,300.0,40460,63,1613
4.6,20,400.0,25553,63,449
4.1,100,200.0,39692,63,439
4.6,100,300.0,19992,63,784
3.7,100,100.0,1837,63,205
3.8,100,400.0,40458,63,1610
3.7,50,300.0,8894,63,166
3.4,50,200.0,33875,63,1158
4.1,50,500.0,23833,63,447
4.0,100,200.0,12738,63,1218
3.8,20,300.0,39941,63,800
3.9,20,200.0,24862,63,321
4.0,100,200.0,2550,63,447
4.1,100,200.0,13224,63,612
3.5,20,400.0,25254,63,816
3.9,20,150.0,33847,63,1443
3.8,50,200.0,10246,63,1443
3.1,20,500.0,38787,63,220
3.5,20,500.0,25322,63,1384
4.4,20,100.0,39010,63,1528
4.0,20,500.0,23832,63,1586
3.7,20,200.0,31398,63,460
2.9,20,200.0,3982,63,1482
3.5,20,200.0,40658,63,418
3.8,20,200.0,26503,63,464
3.7,20,200.0,24004,63,816
4.0,100,400.0,8224,63,439
4.0,100,200.0,28184,63,1562
4.1,100,200.0,39506,63,800
4.2,50,400.0,7345,63,816
4.3,100,700.0,37733,63,816
4.0,100,200.0,32323,63,297
3.8,20,300.0,1989,63,418
3.9,20,175.0,5872,63,650
3.7,100,400.0,8125,63,447
4.3,20,150.0,36367,63,263
4.2,20,200.0,10679,63,429
3.7,100,250.0,23132,63,1180
3.9,20,200.0,25004,63,475
4.2,100,200.0,33848,63,1443
4.1,100,200.0,31287,63,816
4.1,100,300.0,35741,63,846
3.8,100,200.0,40735,63,447
4.1,50,250.0,28433,63,301
3.9,50,200.0,25419,63,282
3.8,50,200.0,11862,63,816
3.0,20,200.0,1819,63,1217
3.8,100,250.0,40851,63,319
4.6,50,400.0,30621,63,1558
3.7,20,200.0,32335,63,310
3.4,20,400.0,3817,63,310
3.9,20,199.0,30622,63,1422
3.7,20,250.0,37049,63,418
3.9,100,500.0,12388,63,1175
3.9,50,300.0,33708,63,119
3.7,50,200.0,15114,148,643
4.3,500,300.0,13664,148,1175
3.8,100,300.0,25154,148,473
3.9,20,400.0,37070,148,1443
4.3,100,250.0,4684,148,1546
4.2,50,400.0,4290,148,784
4.4,20,300.0,23276,148,618
3.3,20,200.0,29119,148,800
4.2,500,400.0,10465,148,1277
4.6,20,200.0,38392,148,800
3.9,20,400.0,27520,148,1298
4.7,100,150.0,17868,148,228
4.4,20,200.0,41160,148,447
4.6,100,120.0,13341,148,784
4.5,100,300.0,20703,148,559
3.0,50,200.0,27487,148,1282
4.2,100,300.0,40460,148,1613
4.5,50,200.0,7895,148,800
4.4,100,200.0,38365,148,960
4.1,20,400.0,11955,148,1307
4.6,100,200.0,5406,148,577
3.8,100,300.0,4400,148,1614
3.5,50,200.0,34690,148,573
4.2,1,300.0,35916,148,1086
4.6,1,120.0,24274,148,784
4.1,50,300.0,20609,148,418
4.6,100,300.0,4033,148,182
3.8,20,1100.0,20192,148,878
4.9,20,200.0,5906,148,30
4.1,1,300.0,31466,148,1205
3.8,20,300.0,28926,148,858
4.3,100,100.0,32551,148,1415
4.1,100,300.0,1279,148,313
4.0,100,900.0,4719,148,205
3.8,50,300.0,22640,148,1466
4.7,20,200.0,36865,148,577
3.5,20,250.0,22861,148,1114
4.3,100,400.0,18507,148,418
3.7,20,1000.0,23069,148,816
3.8,50,200.0,19993,148,564
3.7,20,1000.0,13282,148,135
3.7,20,450.0,1459,148,816
4.1,100,350.0,34769,148,628
4.2,100,600.0,18420,148,285
4.5,20,900.0,25790,148,816
3.9,20,400.0,17102,148,30
4.1,100,400.0,23587,148,899
4.4,20,200.0,33468,148,559
4.3,500,450.0,18185,148,50
4.7,500,350.0,19628,148,590
4.1,50,600.0,11431,148,166
4.7,100,200.0,26609,148,774
4.5,100,800.0,27308,148,881
3.9,20,300.0,29942,148,1443
4.0,20,1300.0,18510,148,1229
3.9,1,300.0,32547,148,1221
4.3,500,600.0,6426,148,418
4.3,50,200.0,3374,148,800
4.1,20,1000.0,37397,148,531
4.3,100,350.0,25632,148,1218
4.7,20,200.0,23361,148,483
3.7,50,500.0,37416,148,1218
4.4,50,500.0,8673,148,166
4.2,20,200.0,16829,148,523
4.6,20,700.0,40835,148,1307
4.0,50,1600.0,11639,148,869
4.1,100,200.0,32351,148,804
4.2,100,800.0,7349,148,469
4.4,100,150.0,6574,148,874
4.2,1,500.0,17400,148,1188
4.2,20,300.0,19709,148,562
4.5,100,850.0,22060,148,465
4.1,500,600.0,4058,148,1158
4.3,100,200.0,7614,148,1506
3.6,20,400.0,3559,148,722
4.6,100,80.0,33005,148,1399
4.3,100,350.0,5359,148,483
3.1,20,400.0,867,148,816
4.0,500,200.0,9531,148,227
4.2,20,1500.0,30058,148,423
4.3,100,500.0,25534,148,481
3.6,20,300.0,14437,148,816
4.2,100,250.0,40367,148,423
3.6,20,250.0,680,148,87
4.6,100,300.0,35522,148,1443
4.2,100,400.0,34961,148,520
4.4,50,150.0,24992,148,295
3.9,20,250.0,11526,148,1175
4.7,20,400.0,20123,148,859
4.3,500,400.0,14355,148,1119
4.8,20,750.0,28781,148,593
4.1,100,1300.0,10479,148,1175
4.1,100,400.0,17012,148,1189
4.3,20,1000.0,17337,148,850
4.5,100,150.0,9620,148,559
4.1,100,200.0,8896,148,166
4.4,100,300.0,22181,148,784
4.2,20,1200.0,26460,148,891
3.3,50,250.0,35954,148,319
4.4,100,750.0,13305,148,816
4.0,20,250.0,17935,148,50
4.0,100,500.0,3093,148,464
4.7,100,130.0,17708,148,1590
4.2,1,350.0,32759,148,447
4.4,100,400.0,12158,148,611
4.0,20,300.0,3344,148,30
4.8,20,200.0,3481,148,650
4.5,20,250.0,24283,148,1293
4.2,20,1000.0,40824,148,530
3.9,20,1500.0,36129,148,1175
4.6,50,700.0,276,148,531
3.8,20,500.0,4410,148,321
2.5,20,200.0,7974,148,820
3.3,20,600.0,36885,148,611
4.0,1,150.0,41162,148,1175
4.2,50,700.0,23546,148,856
3.9,100,200.0,24753,148,1188
4.2,100,500.0,32709,148,1175
4.0,100,400.0,7314,148,321
3.7,50,300.0,24865,148,299
4.2,500,400.0,3094,148,1158
4.0,20,200.0,13141,148,429
4.1,500,300.0,2488,148,800
4.4,50,1500.0,5995,148,354
4.8,20,500.0,5339,148,650
4.2,1,350.0,5911,148,30
4.1,100,300.0,8112,148,483
4.8,20,150.0,29187,148,228
4.3,20,500.0,5243,148,35
4.6,500,1200.0,38875,148,119
4.0,50,500.0,7576,148,800
4.4,20,1000.0,19307,148,418
4.6,20,700.0,2778,148,524
4.3,50,500.0,37113,148,531
4.5,50,150.0,9982,148,476
4.4,100,300.0,780,148,286
4.3,50,400.0,15162,148,816
4.7,20,300.0,17805,148,1537
4.3,100,150.0,29855,148,784
4.2,50,500.0,38779,148,816
4.4,100,1200.0,11423,148,869
4.2,100,400.0,34649,148,246
4.3,100,600.0,19308,148,423
4.9,20,200.0,37176,148,166
4.3,500,1200.0,4413,148,423
4.0,500,300.0,40458,148,1610
4.2,100,150.0,41161,148,816
3.9,20,300.0,6347,148,793
4.2,50,500.0,28360,148,239
4.4,100,800.0,25842,148,205
4.4,50,900.0,6742,148,892
4.0,50,200.0,17817,148,944
3.9,20,1600.0,30442,148,27
4.2,20,800.0,28364,148,900
4.3,20,2700.0,32200,148,899
4.6,100,300.0,19992,148,774
4.9,20,150.0,33684,148,246
4.4,50,200.0,11008,148,429
4.0,1,200.0,1278,148,282
4.5,50,450.0,9190,148,1443
4.4,500,100.0,2786,148,611
4.2,20,200.0,39329,148,774
4.2,20,200.0,7008,148,166
4.6,20,200.0,16998,148,21
4.4,20,200.0,18424,148,233
4.3,1,500.0,30085,148,1130
4.1,50,550.0,30233,148,1217
3.8,50,300.0,26198,148,1223
4.7,1,150.0,23149,148,559
4.4,20,200.0,18356,148,947
4.7,20,500.0,6027,148,483
4.2,100,150.0,7903,148,1528
4.0,100,400.0,40972,148,584
4.4,100,150.0,23075,148,562
4.1,20,400.0,29434,148,1175
4.1,50,1000.0,37247,148,423
3.9,20,400.0,11321,148,418
4.2,50,800.0,26587,148,436
4.1,1,350.0,27517,148,1277
3.9,100,400.0,26897,148,313
3.6,20,300.0,31192,148,33
4.3,20,200.0,28321,148,1178
4.4,500,300.0,19106,148,246
4.2,50,200.0,32569,148,1158
4.0,20,350.0,40213,148,862
4.0,20,300.0,33682,148,44
4.1,500,300.0,36619,148,1500
4.5,100,1000.0,11812,148,511
4.1,20,200.0,2919,148,119
3.9,20,200.0,26380,148,1288
4.4,1,500.0,2763,148,319
4.6,100,500.0,19640,148,205
3.5,100,350.0,5065,148,282
3.3,50,200.0,17757,148,899
4.1,20,350.0,20556,148,1088
3.8,20,400.0,38031,148,562
3.8,20,150.0,36367,148,263
3.9,100,300.0,38937,148,1167
4.4,500,500.0,32766,148,319
4.3,20,1000.0,35396,148,42
4.2,50,500.0,7037,148,154
4.0,500,300.0,986,148,1175
4.2,100,100.0,987,148,611
4.2,100,300.0,39998,148,15
4.3,100,250.0,38020,148,980
4.0,100,150.0,1567,148,319
4.4,20,300.0,8680,148,559
3.6,100,150.0,11068,148,1120
3.3,100,150.0,30443,148,1120
4.3,50,350.0,4244,148,263
4.5,100,250.0,35379,148,1438
4.5,50,300.0,36947,148,562
4.5,100,1000.0,7203,148,1175
4.1,50,300.0,40457,148,50
3.2,100,300.0,39203,148,297
4.2,20,1100.0,16882,148,800
4.2,100,199.0,13592,148,800
4.3,1,1000.0,27271,148,1177
4.3,500,1500.0,23189,148,1171
4.3,50,1000.0,23457,148,1160
3.9,100,300.0,4250,148,1105
4.1,50,350.0,29667,148,1513
4.2,20,200.0,38407,148,800
4.3,500,200.0,36740,148,564
4.1,50,1200.0,38066,148,531
3.4,100,300.0,19712,148,564
4.5,100,300.0,19108,148,784
4.5,100,1400.0,17727,148,418
4.3,50,250.0,11524,148,1551
4.4,100,350.0,10839,148,531
4.4,100,1500.0,37230,148,112
4.0,500,200.0,31485,148,843
4.6,50,2000.0,40637,148,119
4.1,100,350.0,10545,148,1443
4.6,100,400.0,37096,148,481
4.2,50,200.0,38152,148,1458
4.3,100,200.0,39986,148,1188
4.0,50,300.0,6641,148,263
4.2,50,400.0,4395,148,450
4.6,20,350.0,26859,148,784
4.1,100,200.0,39289,148,1449
3.9,20,250.0,18810,148,1114
4.2,20,200.0,16662,148,208
4.8,20,450.0,7744,148,154
4.1,20,200.0,37022,148,15
4.3,100,400.0,31768,148,1171
4.1,100,600.0,4223,148,1167
4.4,500,700.0,8455,148,423
3.5,20,500.0,4455,148,1168
4.1,100,1200.0,27272,148,119
4.1,50,600.0,11543,148,35
3.7,100,300.0,14394,148,573
4.4,50,200.0,1717,148,331
4.1,50,200.0,11337,148,439
4.1,50,300.0,7096,148,480
3.9,50,250.0,8836,148,1277
4.3,50,350.0,12779,148,1443
4.3,20,600.0,13463,148,464
3.8,50,350.0,16828,148,784
4.2,20,1000.0,198,148,214
4.4,50,300.0,9558,148,1451
4.7,20,300.0,34780,148,154
3.8,20,200.0,33865,148,120
4.0,50,400.0,29711,148,1175
4.4,50,800.0,11425,148,819
4.3,100,200.0,5615,148,809
4.8,20,200.0,9071,148,166
4.2,100,300.0,11287,148,562
4.3,100,1100.0,4899,148,881
4.0,20,250.0,12964,148,784
4.2,50,600.0,37201,148,878
4.0,20,1000.0,17490,148,893
4.2,500,800.0,14354,148,1130
4.2,100,300.0,5311,148,1114
4.0,100,400.0,38995,148,899
4.2,50,300.0,33915,148,1443
4.0,20,900.0,15017,148,898
4.4,100,150.0,41362,148,800
4.5,500,200.0,7080,148,166
4.3,50,400.0,5307,148,564
4.5,100,800.0,26028,148,511
4.8,20,200.0,14665,148,427
4.4,1,800.0,4207,148,1175
4.7,50,1000.0,11782,148,1175
4.5,100,100.0,17597,148,1538
4.4,20,1600.0,1073,148,933
4.4,100,1500.0,27366,148,112
4.2,50,600.0,24307,148,1114
4.1,50,300.0,35890,148,228
4.4,50,300.0,36131,148,497
3.5,20,300.0,28341,148,449
4.4,20,200.0,2880,148,1158
4.3,20,250.0,544,148,980
4.1,100,600.0,23993,148,870
4.4,500,500.0,5430,148,1218
3.9,1,300.0,22928,148,812
4.4,500,600.0,13129,148,418
3.6,100,200.0,29804,148,239
3.8,20,300.0,9412,148,564
4.6,500,150.0,24801,148,1414
4.1,50,200.0,21427,148,800
4.1,500,1100.0,18800,148,321
4.4,20,800.0,14304,148,784
4.3,100,350.0,36895,148,464
4.0,20,1900.0,5381,148,1171
4.5,100,800.0,13146,148,418
3.5,20,200.0,3105,148,1114
4.3,50,800.0,23570,148,897
4.3,20,800.0,22423,148,512
4.2,50,800.0,31231,148,543
4.7,20,200.0,3860,148,179
4.4,1,200.0,40934,148,1119
4.2,20,600.0,7575,148,816
4.1,50,800.0,15788,148,878
4.3,100,300.0,36818,148,1144
4.3,500,300.0,17961,148,1443
3.7,20,250.0,720,148,475
4.4,50,500.0,14362,148,644
4.1,500,400.0,18558,148,1158
4.0,20,700.0,40150,148,418
3.8,1,300.0,20209,148,1277
4.2,100,1000.0,19975,148,819
3.5,20,99.0,38232,148,611
3.8,50,1000.0,27227,148,1175
4.4,100,1200.0,8045,148,49
4.2,50,450.0,37924,148,1298
3.6,20,300.0,1642,148,822
4.4,20,400.0,2899,148,431
4.6,100,250.0,20430,148,559
4.8,500,150.0,24652,148,774
3.9,20,300.0,396,148,820
4.6,50,250.0,4290,245,577
4.3,100,500.0,13283,245,418
4.2,20,400.0,10948,245,210
3.5,20,250.0,4418,245,423
4.8,50,300.0,7076,245,166
3.8,500,200.0,5627,245,227
4.4,20,100.0,14915,245,166
4.3,1,700.0,8453,245,423
4.5,100,400.0,10465,245,1277
4.3,100,200.0,10009,245,418
4.0,100,200.0,39432,245,816
4.3,100,200.0,4075,245,1443
4.0,20,700.0,5514,245,514
3.9,50,200.0,19756,245,800
4.4,100,150.0,33740,245,652
4.0,100,500.0,12546,245,464
4.6,100,200.0,22181,245,784
4.2,100,300.0,40460,245,1613
4.3,100,250.0,30711,245,217
4.1,100,200.0,15275,245,1158
3.4,20,250.0,3216,245,217
4.5,20,300.0,33854,245,228
4.2,1,400.0,18185,245,50
4.1,500,200.0,6352,245,483
3.2,20,150.0,10840,245,525
4.5,50,400.0,11811,245,179
3.4,20,250.0,9650,245,809
3.1,20,250.0,37335,245,211
4.1,100,500.0,37780,245,1221
3.8,20,300.0,5486,245,816
3.8,50,200.0,2186,245,800
4.5,100,100.0,23447,245,166
4.6,20,200.0,536,245,418
3.6,20,300.0,3451,245,319
3.8,100,200.0,18936,245,562
3.0,20,150.0,25470,245,217
4.5,100,200.0,12746,245,242
4.4,20,600.0,5342,245,917
4.3,20,250.0,25663,245,1465
4.6,20,300.0,19126,245,816
4.3,20,200.0,8415,245,552
4.1,20,300.0,35441,245,310
4.5,100,200.0,11123,245,418
4.5,500,250.0,21644,245,213
4.2,20,250.0,39993,245,423
4.7,100,200.0,19992,245,784
4.4,20,250.0,8303,245,423
3.8,50,200.0,25893,245,436
4.2,100,500.0,19637,245,205
3.5,100,200.0,39943,245,818
3.8,100,350.0,18458,245,217
3.9,100,800.0,32875,245,208
3.9,20,250.0,13954,245,423
4.1,50,500.0,27821,245,205
4.4,100,800.0,203,245,205
4.8,20,300.0,30394,245,319
4.1,20,350.0,29493,245,816
3.2,20,200.0,17714,245,1158
4.1,1,300.0,26052,245,1126
3.6,50,150.0,25631,245,282
4.4,100,120.0,24286,245,1158
4.6,100,200.0,3197,245,562
4.4,500,400.0,32637,245,1034
4.1,100,150.0,3152,245,1443
4.2,50,200.0,28321,245,743
4.1,50,600.0,30547,245,437
4.0,20,400.0,14280,245,435
2.8,20,250.0,9937,245,464
4.4,100,200.0,4099,245,1530
3.8,20,200.0,541,245,447
3.8,100,200.0,25012,245,282
4.2,500,500.0,4411,245,319
4.2,100,200.0,11421,245,650
4.3,20,400.0,11616,245,893
4.2,500,400.0,26159,245,1277
4.4,100,450.0,35217,245,166
4.2,100,200.0,20886,245,1213
3.9,50,250.0,36796,245,308
4.1,50,400.0,37340,245,1213
4.4,50,500.0,32838,245,447
3.9,20,400.0,27228,245,427
4.2,100,200.0,6411,245,217
4.3,100,200.0,36732,245,531
3.9,100,300.0,3554,245,331
4.5,50,600.0,26873,245,206
4.1,20,200.0,26743,245,227
4.2,100,400.0,5160,245,1130
4.3,50,300.0,20608,245,481
4.7,500,200.0,7086,245,562
3.2,20,300.0,8762,245,473
3.7,20,300.0,6288,245,1180
3.2,50,300.0,18237,245,447
4.2,100,250.0,11770,245,858
3.6,20,500.0,26695,245,816
4.1,1,250.0,26211,245,1551
3.9,50,250.0,16506,245,1399
3.8,20,200.0,36522,245,1595
3.8,20,300.0,7073,245,171
3.8,20,200.0,204,245,800
4.3,50,400.0,13491,245,483
3.8,500,200.0,26795,245,800
4.0,500,500.0,3093,245,464
3.8,50,200.0,8888,245,436
3.6,20,300.0,30169,245,800
4.1,100,300.0,23323,245,483
4.6,100,200.0,24967,245,475
4.3,20,200.0,15015,245,1158
3.4,20,400.0,20168,245,418
3.9,100,500.0,29492,245,423
3.4,20,250.0,30408,245,1175
4.7,1,150.0,18676,245,1528
3.9,100,200.0,1980,245,816
4.3,100,500.0,31876,245,205
4.2,50,300.0,23434,245,166
4.0,50,400.0,21498,245,1119
3.5,20,250.0,14993,245,205
4.2,100,400.0,7097,245,218
4.3,100,400.0,24781,245,816
3.6,50,400.0,12158,245,166
3.3,100,300.0,5784,245,423
3.8,20,400.0,30252,245,611
4.1,500,200.0,38552,245,205
3.4,50,200.0,19712,245,564
4.6,50,200.0,36865,245,577
4.5,20,300.0,23446,245,166
3.0,20,150.0,31635,245,217
4.7,20,600.0,3754,245,1130
3.9,100,300.0,1101,245,483
4.2,1,300.0,5577,245,816
4.2,20,500.0,35260,245,418
3.9,1,349.0,7765,245,1126
4.2,500,400.0,14664,245,464
4.4,100,300.0,6641,245,263
3.9,100,150.0,36209,245,846
3.6,50,200.0,25229,245,310
4.3,1,500.0,1955,245,319
4.3,50,200.0,12021,245,447
3.8,100,300.0,23301,245,483
3.6,100,200.0,6355,245,418
4.3,50,200.0,6856,245,531
4.0,100,250.0,10008,245,483
4.3,100,500.0,28991,245,297
4.1,500,500.0,14907,245,208
3.0,20,100.0,37585,245,511
4.3,500,150.0,41263,245,1399
4.3,500,450.0,37413,245,1500
3.5,20,250.0,4125,245,211
4.1,100,150.0,41179,245,800
4.7,100,500.0,26609,245,577
4.2,100,400.0,40728,245,418
4.0,1,299.0,25401,245,418
3.8,100,250.0,11914,245,1175
3.8,100,200.0,392,245,310
4.0,20,500.0,504,245,816
4.2,100,300.0,8106,245,552
4.3,500,250.0,5576,245,1221
4.2,100,200.0,37080,245,816
4.1,100,250.0,41012,245,439
4.0,500,200.0,20928,245,1158
4.5,500,150.0,23075,245,562
3.7,20,200.0,21015,245,1443
4.3,50,300.0,18219,245,622
4.0,100,300.0,23210,245,512
4.1,500,350.0,27517,245,1293
4.2,20,350.0,4244,217,263
3.6,20,250.0,35952,217,310
3.8,20,300.0,13788,217,297
4.3,100,250.0,40859,217,1119
3.6,50,200.0,24858,217,800
4.0,100,200.0,16821,217,208
4.3,100,300.0,40460,217,1613
4.4,20,350.0,34653,217,6
4.2,100,300.0,2420,217,816
4.3,1,350.0,5911,217,30
4.0,50,300.0,19536,217,858
4.2,100,150.0,8369,217,622
4.0,50,400.0,16478,217,966
4.8,20,300.0,19992,217,774
4.1,100,250.0,39998,217,611
4.3,100,400.0,10465,217,1277
3.6,500,250.0,20461,217,319
3.5,20,200.0,2815,217,282
3.8,20,500.0,13460,217,816
4.4,500,700.0,1882,217,1177
3.1,100,200.0,29456,217,319
3.9,100,300.0,20505,217,418
4.1,100,200.0,4689,217,1422
4.2,500,400.0,18889,217,210
4.0,500,300.0,1243,217,418
4.1,100,500.0,1959,217,1130
3.9,20,200.0,5956,217,611
4.2,100,200.0,39000,217,1205
2.8,100,250.0,36797,217,282
3.8,50,200.0,40452,217,552
4.2,50,300.0,19108,217,784
4.2,100,150.0,23075,217,562
4.7,20,150.0,40250,217,559
4.2,100,100.0,13540,217,874
3.6,100,250.0,25154,217,473
4.5,100,350.0,14306,217,1119
4.0,100,400.0,33443,217,483
4.2,50,150.0,36367,217,263
3.7,20,250.0,12231,217,680
4.2,100,300.0,19106,217,246
4.3,100,400.0,4517,217,816
3.9,20,1200.0,17728,217,418
3.3,50,250.0,8744,217,297
4.1,100,200.0,18936,217,562
4.1,20,400.0,1036,217,81
4.2,100,200.0,20886,352,1213
4.4,50,450.0,35217,352,166
3.8,100,400.0,3865,352,165
4.5,50,300.0,14634,352,1546
4.4,100,300.0,40460,352,1613
3.4,20,100.0,17277,352,154
4.0,100,350.0,27517,352,646
4.2,100,200.0,11421,352,650
4.0,100,500.0,4411,352,319
4.3,1,350.0,14362,352,423
4.5,100,250.0,4290,352,577
4.2,500,400.0,26159,352,1277
3.9,50,400.0,3058,510,427
4.4,100,200.0,2299,510,418
3.9,20,200.0,34611,510,864
3.8,20,250.0,569,510,38
4.2,1,400.0,2479,510,460
4.6,100,250.0,4290,510,577
4.4,50,700.0,1037,510,1175
4.0,100,200.0,9441,510,220
4.3,1,200.0,38635,510,1443
4.1,20,200.0,21962,510,427
4.1,100,200.0,36464,510,475
3.9,50,300.0,40437,510,418
3.5,20,200.0,32923,510,1409
4.1,20,800.0,38619,510,520
3.8,20,250.0,8351,510,166
4.1,100,140.0,13919,510,205
4.1,1,250.0,40902,510,1175
4.3,100,150.0,9620,510,166
4.5,50,200.0,13284,510,577
4.3,500,300.0,40460,510,1613
3.8,50,300.0,19216,510,428
3.6,100,250.0,36699,510,559
4.0,500,350.0,9143,510,423
3.9,50,200.0,14346,510,282
4.2,100,200.0,12074,510,464
4.3,1,1000.0,26143,510,319
4.2,100,300.0,18449,510,800
3.3,20,250.0,19591,510,214
3.5,100,350.0,25481,510,816
3.9,50,300.0,30141,510,429
4.2,100,200.0,8819,510,784
4.0,100,200.0,16488,510,21
3.9,100,200.0,40561,94,737
4.3,20,300.0,26656,94,843
4.4,100,200.0,29854,94,784
4.4,100,400.0,26512,94,447
4.6,100,300.0,4123,94,217
4.1,500,300.0,13667,94,1188
4.4,20,300.0,23434,94,166
4.2,500,250.0,38020,94,980
4.5,100,300.0,22181,94,784
4.3,500,600.0,35297,94,1175
3.7,100,200.0,10611,94,562
4.3,100,500.0,32637,94,1034
4.5,100,300.0,6641,94,263
4.2,50,500.0,30079,94,816
4.1,20,50.0,21294,94,1528
4.2,1,400.0,4321,94,800
4.3,1,700.0,8451,94,423
4.2,100,150.0,20733,94,205
3.3,20,200.0,17250,94,800
4.2,500,300.0,40460,94,1613
3.9,50,300.0,17605,94,223
3.8,20,200.0,24984,94,816
4.0,20,300.0,28123,94,1598
4.3,500,200.0,36831,94,427
3.9,20,200.0,12158,94,166
4.3,20,280.0,19568,94,846
4.1,100,300.0,25224,94,1114
4.0,50,300.0,37810,94,119
4.3,100,800.0,200,94,205
4.2,100,350.0,15120,94,816
4.0,100,350.0,27517,94,646
4.4,20,200.0,15106,94,15
4.2,100,300.0,38832,94,423
3.4,20,200.0,961,94,310
3.1,20,200.0,16992,94,800
4.2,100,250.0,26753,94,800
4.1,50,200.0,3209,94,217
3.3,20,200.0,35641,94,84
4.4,1,450.0,18185,94,50
3.6,20,200.0,30070,94,447
4.4,100,400.0,10465,94,1277
4.5,100,200.0,34173,94,1546
4.1,100,400.0,35570,94,50
4.7,20,300.0,21750,94,211
4.3,100,300.0,40032,94,217
4.0,1,200.0,40458,94,1610
4.3,100,500.0,7097,94,218
4.2,500,500.0,3093,94,1158
4.2,100,200.0,34174,94,297
4.3,100,800.0,32875,94,217
4.1,100,250.0,4286,94,878
4.2,100,100.0,5218,94,1528
4.2,100,400.0,2924,94,816
4.0,20,300.0,11811,94,166
3.7,100,200.0,13799,94,297
3.9,50,300.0,2090,94,846
4.3,100,200.0,14443,94,816
4.2,50,300.0,3431,94,310
4.6,50,250.0,4027,94,1528
4.3,50,200.0,23581,94,862
4.0,50,400.0,31768,94,1171
4.4,100,500.0,21644,94,215
3.9,20,250.0,4375,94,475
4.1,20,300.0,22812,94,816
4.5,20,100.0,21420,94,774
4.2,50,150.0,22396,94,1448
4.4,20,250.0,4290,94,577
3.9,20,300.0,19018,94,313
4.3,20,200.0,6866,94,418
3.2,20,200.0,18313,94,816
4.4,50,300.0,18206,94,800
3.4,20,200.0,4622,94,800
3.6,20,300.0,35592,94,819
4.0,50,150.0,12439,94,816
4.2,50,300.0,16871,94,784
4.4,100,350.0,14362,94,423
4.3,50,200.0,36865,94,577
4.1,100,900.0,41389,94,217
4.8,20,250.0,28706,94,980
4.2,1,400.0,8395,94,418
4.2,1,350.0,14496,94,418
4.0,20,500.0,28655,94,1175
4.1,100,300.0,29292,94,1194
3.8,100,250.0,32327,94,319
4.3,100,700.0,36065,94,1175
4.4,20,200.0,36329,94,418
4.4,100,500.0,19644,94,205
3.5,20,300.0,3460,94,282
4.4,500,100.0,23075,94,562
3.1,100,200.0,9490,94,282
4.5,20,150.0,36367,94,263
4.2,100,200.0,21400,94,1586
4.2,50,500.0,10844,94,923
4.4,500,200.0,8795,94,559
4.2,100,200.0,41084,94,436
4.4,1,150.0,26832,94,1443
3.7,50,250.0,25196,94,816
4.2,1,100.0,33904,94,1443
4.5,500,500.0,14663,94,423
3.7,50,300.0,16507,94,1277
4.6,20,230.0,3483,94,205
3.8,50,250.0,18398,94,1410
4.1,100,300.0,8112,94,483
4.3,100,200.0,16408,94,418
3.8,100,200.0,13502,94,427
3.7,50,300.0,26554,94,800
3.8,50,300.0,12584,94,447
2.3,20,150.0,38867,94,464
4.4,20,150.0,10605,94,611
4.1,100,250.0,29324,94,227
4.8,100,120.0,13341,94,784
4.2,1,500.0,18889,94,205
3.9,20,400.0,20604,94,483
4.1,20,300.0,483,94,310
3.7,50,250.0,25242,94,282
3.8,20,400.0,35114,94,205
4.1,1,250.0,8131,94,423
3.4,50,350.0,22818,94,319
3.8,20,300.0,21396,94,427
4.2,50,250.0,29672,94,816
4.5,100,150.0,9620,94,166
4.5,500,300.0,19654,94,1528
4.2,50,150.0,8894,94,562
4.2,500,500.0,17352,94,1175
3.0,20,200.0,5501,94,217
4.7,1,120.0,24274,94,784
4.5,100,400.0,26829,94,1546
3.4,20,500.0,34874,94,447
4.5,100,1700.0,22060,94,465
4.4,100,500.0,8077,94,418
4.5,20,300.0,2378,94,211
4.4,5,500.0,14353,94,1175
4.4,1,200.0,2477,17,1503
3.8,50,500.0,14496,17,423
4.6,20,600.0,4290,17,784
4.5,50,300.0,19992,17,774
3.2,20,300.0,37198,17,439
4.0,20,350.0,31173,17,864
4.3,100,500.0,7346,17,1175
